gene_id,58,59,60
adi2mcaRNA14950_R0,467,171,350
g58617,449,257,439
g63404,1,0,0
adi2mcaRNA32033_R1,0,0,0
g29529,2,3,4
g69513,1826,1075,1603
adi2mcaRNA32484_R0,0,0,6
g38888,5,0,1
g29216,618,520,442
g43521,79,14,14
g61802,838,551,1033
g23074,0,0,0
g70523,9,8,12
g21016,0,0,1
g39065,0,0,0
adi2mcaRNA40305_R3,4,0,8
g41187,53,57,125
g21339,58,143,254
g27458,6,7,23
g21229,0,0,0
g31849,367,204,875
g12532,716,726,1860
g71380,1202,1054,1883
g69038,2797,1116,3062
adi2mcaRNA37529_R0,0,0,0
g56695,0,7,62
g67524,589,549,747
g14838,0,0,0
adi2mcaRNA18412_R5,0,4,0
g31118,0,0,0
g20524,0,0,0
g14105,0,0,0
g13131,1,0,2
g2148,629,435,874
g13796,36,24,18
adi2mcaRNA36431_R2,0,0,0
g68532,2,2,2
g13693,93,59,249
g8246,0,10,0
g57604,245,475,448
g6618,0,0,0
g18829,71,42,50
g53021,0,0,0
g67856,184,137,158
g17995,10,14,0
g20069,0,3,0
g68756,0,0,0
adi2mcaRNA31529_R9,3,0,0
g17567,0,0,0
g42593,3,3,6
g8153,5,0,0
g21878,1036,1273,1427
g19474,7,0,84
g57303,35,20,82
g48819,1420,1216,2145
g8116,92,111,185
adi2mcaRNA40667_R3,0,0,0
g71451,223,4,19
g45767,533,394,891
g1995,0,0,0
g24625,0,0,0
g8966,2,0,0
g50045,0,0,2
adi2mcaRNA25667_R0,189,103,144
g12285,874,763,1048
adi2mcaRNA13068_R0,0,0,0
g40509,0,0,0
g2026,2,44,68
adi2mcaRNA6045_R1,0,0,4
g47085,96,195,275
adi2mcaRNA3119_R1,542,794,224
g31313,0,0,0
g63406,0,0,0
adi2mcaRNA27196_R2,0,0,0
g33126,4,0,2
g7846,110,0,21
g20240,3,4,0
g18032,187,129,348
g12593,1629,1618,1965
g32291,2258,1394,2433
g8458,0,6,2
g58018,0,0,0
adi2mcaRNA33343_R8,4,4,7
adi2mcaRNA3743_R1,797,609,918
g49076,23,40,56
g8715,11,7,14
g54588,492,557,461
g52432,11,21,22
g457,234,467,351
adi2mcaRNA27335_R4,13,4,14
g13815,909,852,1240
g63383,54,19,25
g18089,0,0,0
g6908,3,0,1
g57950,0,0,0
g20936,66,98,125
g28308,75,31,15
adi2mcaRNA2531_R9,0,0,0
g32168,135,34,208
adi2mcaRNA3152_R7,15,74,74
g27035,12,9,36
g36188,11,20,12
adi2mcaRNA31057_R4,0,0,0
g1185,2,2,0
adi2mcaRNA16553_R2,6,13,0
g67172,1789,2180,3379
g46701,137,162,209
g71244,0,0,0
adi2mcaRNA28977_R4,25,7,10
g46398,453,816,809
g46671,1,2,3
g27354,0,0,0
adi2mcaRNA24508_R5,5,21,17
g59181,0,0,0
g42575,5,41,0
g11728,12,2,4
g56756,79,99,115
g41674,607,431,590
g32648,10,16,0
g694,35,49,8
g7921,16,22,10
g16352,319,359,374
g403,368,232,89
adi2mcaRNA39229_R9,0,0,0
g59911,7,0,0
g16749,0,0,0
g17604,179,231,231
g55619,6,9,12
g13199,9,35,12
adi2mcaRNA20091_R1,30,10,85
g24604,0,4,0
g32818,52,16,0
g8316,0,0,0
g3101,39,492,627
g55099,82,121,466
g47712,37,61,14
g54060,0,0,0
g52342,0,0,0
g42350,286,182,255
g26356,9,1,5
adi2mcaRNA3657_R9,4,0,0
adi2mcaRNA38983_R3,88,5,92
g24305,0,0,0
g7546,3,214,188
g48532,33,196,301
g45361,1,2,0
g51186,5959,7642,10475
g17775,1743,0,194
g25678,1952,1288,1715
g67040,0,0,8
g21122,1,0,0
adi2mcaRNA25409_R1,190,52,406
g26039,13,3,1
g23678,103,0,55
g25214,0,0,6
adi2mcaRNA8875_R5,243,395,522
g7701,6,0,0
g33731,889,709,658
g1371,124,70,278
g49603,339,257,517
g54803,0,0,3
g12303,0,0,0
g47240,31,16,18
adi2mcaRNA19170_R8,0,0,0
g44989,0,2,3
g9707,1,14,6
g39240,0,3,0
g39845,4104,5599,9247
g4368,1857,5,0
g21672,289,95,255
g24884,3243,1206,1809
g31134,0,4,3
g29879,1015,407,1110
adi2mcaRNA38690_R4,4,0,15
g52829,0,0,7
g65198,0,0,0
adi2mcaRNA22288_R2,948,415,853
g68479,246,398,560
g26255,0,0,9
adi2mcaRNA39280_R5,0,0,0
g7089,31,50,122
g54402,1576,1251,1989
g16466,1113,447,816
adi2mcaRNA36084_R9,5,29,59
g55541,357,317,355
g18670,0,0,0
g62600,41,104,93
g29221,85,196,209
g70982,0,0,0
adi2mcaRNA19362_R0,9,13,13
g21573,160,1293,54
adi2mcaRNA8129_R2,39,26,8
adi2mcaRNA32284_R0,321,423,381
g26664,0,0,0
g10762,0,0,0
adi2mcaRNA8162_R0,1610,739,1241
g15089,0,2,0
g12404,3,6,4
g39041,71,75,91
g69919,0,0,3
g19188,107,84,76
adi2mcaRNA25282_R4,0,0,0
g32608,3,0,0
g41505,15,23,22
g35526,291,334,453
g10097,0,0,0
g39567,12,0,0
g4588,45,63,0
g45616,0,0,0
g8877,54,37,40
g1484,182,62,165
g18291,250,123,83
g5986,0,1,0
g65089,13,3,17
g5171,0,0,5
g62179,423,326,603
g9468,0,0,0
g64458,0,44,56
adi2mcaRNA918_R2,200,319,245
g28452,0,0,0
g36349,1578,1813,2844
g68488,5,4,12
g7103,582,864,673
g41091,0,0,0
g50630,0,0,1
g35304,0,9,14
g19823,50,28,59
g37850,0,0,0
adi2mcaRNA25135_R0,39,28,90
g36829,0,0,0
g60913,238,235,376
g6742,404,504,660
g19080,0,0,4
g9022,21,13,11
g67643,14,0,12
adi2mcaRNA6986_R9,0,0,0
g36719,0,0,1
g66638,202,33,174
g63022,0,5,0
g11664,0,0,9
g41596,0,0,0
g20353,0,2,0
g4272,0,5,0
adi2mcaRNA25302_R7,10,64,11
adi2mcaRNA30875_R1,66,108,164
adi2mcaRNA20894_R7,0,0,0
g61109,37,64,81
g14102,7,8,5
g2751,0,0,0
g28601,164,64,182
adi2mcaRNA38903_R0,122,29,88
g4068,2,9,3
adi2mcaRNA12377_R0,250,266,430
adi2mcaRNA39264_R7,0,0,0
adi2mcaRNA22058_R8,0,0,0
g11541,53,25,44
g53393,44,138,47
g66229,3,10,0
g60940,172,281,200
g62641,2,1,3
g53835,686,324,560
g58696,0,0,2
g26328,435,447,680
g46923,0,0,0
g5675,85,39,62
g51670,165,99,280
g58153,0,0,0
g41558,0,0,0
g46625,8598,5108,8691
g37839,20,0,0
g36480,0,0,0
g65942,0,0,0
g999,12,6,10
g6519,0,0,0
g61366,0,0,0
g44617,6,3,0
g70513,2,2,4
g10866,0,23,0
g49871,679,451,618
g54130,0,0,0
g16355,0,0,0
g36668,392,340,134
g3250,13,5,10
g71522,1,0,1
g14420,0,0,0
g56570,2778,2996,2858
g7281,35,11,29
g29147,35,8,8
g15621,0,0,6
g29635,0,0,3
