transcript_id,58,59,60
g29290.t1,378,185,503
g11392.t1,83,51,98
g705.t1,133,126,63
g14053.t1,0,0,0
g22771.t1,18,4,17
g456.t1,46,30,0
adi2mcaRNA40167_R0.t1,3762,4252,7338
g6446.t1,624,349,583
g4861.t1,1,4,0
g56558.t1,0,0,0
g29021.t1,0,4,5
g55996.t1,0,2,10
g30280.t1,0,0,0
g52124.t1,15,30,31
adi2mcaRNA31200_R0.t1,87,132,154
g14176.t1,20,0,0
g54323.t1,570,678,1097
g21522.t1,24,20,57
g20861.t1,0,0,10
g51812.t1,51,18,0
g44548.t1,0,0,0
g45820.t1,103,93,168
g5536.t1,0,0,0
adi2mcaRNA783_R1.t1,0,3,4
adi2mcaRNA18707_R5.t1,0,0,0
g19693.t1,271,150,138
g3906.t1,0,0,0
g65792.t1,100,10,52
g40431.t1,219,256,557
g17276.t1,3,5,4
g19770.t1,50,24,4
g35444.t1,174,301,339
g54713.t1,2,5,0
g12108.t1,0,0,0
g68164.t1,2135,2098,3869
g35888.t1,0,0,0
g61154.t1,79,55,113
adi2mcaRNA27915_R1.t1,221,94,120
g37767.t1,0,0,1
g43774.t1,132,66,230
g2767.t1,0,0,8
g54139.t1,0,0,0
g22578.t1,0,0,0
g12966.t1,0,5,0
g35553.t1,749,615,751
g62359.t1,0,0,0
g31001.t1,1,6,12
adi2mcaRNA16409_R5.t1,0,0,0
g40172.t1,4,4,0
g7937.t1,318,222,546
g24088.t1,0,0,0
adi2mcaRNA35442_R2.t1,0,0,9
g57422.t1,13,3,72
g28393.t1,3,0,41
g69163.t1,0,4,2
g67024.t1,0,0,0
g52503.t1,2,3,0
adi2mcaRNA14264_R0.t1,377,343,282
g31198.t1,252,263,299
g39937.t1,993,465,939
g23339.t1,1,0,3
g66607.t1,0,0,0
g10538.t1,0,0,0
g670.t1,0,0,0
g15618.t1,0,0,0
g309.t1,202,1328,283
g23533.t1,0,0,0
g35856.t1,5,0,4
g45742.t1,12,28,71
g53100.t1,87,109,58
g24729.t1,0,4,0
g6723.t1,0,0,0
g45264.t1,406,231,374
g7676.t1,0,5,24
g21335.t1,4,6,12
g65760.t1,0,0,0
adi2mcaRNA8275_R3.t1,0,0,0
g56164.t1,12,0,0
g24009.t1,0,0,0
g68725.t1,39,15,54
g24122.t1,0,10,3
g19891.t1,2,0,9
g44874.t1,0,0,0
adi2mcaRNA31266_R0.t1,29,85,131
adi2mcaRNA6978_R0.t1,0,0,0
g66709.t1,0,0,0
g23686.t1,17,14,11
g70969.t1,1,0,0
g24533.t1,1,0,0
g47698.t1,89,100,115
g22323.t1,13,14,14
adi2mcaRNA28016_R9.t1,2,64,206
g13810.t1,241,134,170
g21717.t1,36,0,56
g38103.t1,1313,760,1195
g39368.t1,0,1,0
g37497.t1,49,22,15
g59845.t1,0,0,0
g16673.t1,0,0,0
g52233.t1,0,0,0
g46475.t1,3,0,0
g59296.t1,0,0,0
g15593.t1,0,0,0
g43238.t1,19,38,30
g41536.t1,0,0,0
g21464.t1,0,0,0
g17926.t1,18,5,0
g44295.t1,3,2,0
g18358.t1,0,0,3
g27913.t1,0,0,0
g40741.t1,82,216,76
g59796.t1,3,0,9
g4865.t1,0,47,44
adi2mcaRNA13404_R7.t1,13,50,78
g52969.t1,0,0,0
adi2mcaRNA17564_R0.t1,957,1642,2769
g11725.t1,0,0,0
g15715.t1,19,38,173
g62367.t1,0,0,9
g12594.t1,596,554,229
g24316.t1,0,0,3
g62567.t1,6,5,6
g51478.t1,0,0,0
g2317.t1,0,0,1
g15918.t1,0,0,0
g2500.t1,0,4,0
g30506.t1,0,0,0
g9408.t1,4,0,0
g16206.t1,24,32,25
g28800.t1,680,721,1269
g15719.t1,37,58,88
g28838.t1,0,16,0
g18829.t1,53,34,31
g7711.t1,0,0,0
g2517.t1,124,65,98
g9104.t1,9,7,6
g64902.t1,16,22,26
g25900.t1,0,0,0
adi2mcaRNA37553_R1.t1,5,8,15
g51505.t1,225,346,345
g54967.t1,643,386,620
g1291.t1,6,15,10
adi2mcaRNA4357_R0.t1,279,387,73
g34803.t1,158,174,218
g27772.t1,1252,1131,2212
g13335.t1,0,0,0
g44809.t1,0,0,2
g26643.t1,0,7,15
adi2mcaRNA7899_R4.t1,0,0,0
adi2mcaRNA5790_R0.t1,216,3202,5
g50529.t1,56,0,44
g21584.t1,0,0,1
adi2mcaRNA13572_R9.t1,17,48,4
g44966.t1,0,0,0
adi2mcaRNA7450_R1.t1,0,0,0
g64264.t1,12,11,68
g38203.t1,198,135,250
g25553.t1,0,0,0
g37855.t1,11,7,2
g38584.t1,6,7,9
g40320.t1,249,135,262
g43281.t1,131,82,204
g30032.t1,116,120,194
