transcript_id,61,62,63
TCONS_00059544,1318,1120,1351
TCONS_00020314,0,0,16
TCONS_00016268,146,166,187
TCONS_00052234,1476,342,1651
TCONS_00006558,15,8,26
TCONS_00026883,7,66,64
TCONS_00043105,2,40,83
TCONS_00057349,28,31,60
TCONS_00018367,74,2,128
TCONS_00024240,11,4,18
TCONS_00061775,0,259,618
TCONS_00017794,0,0,0
TCONS_00048097,0,0,0
TCONS_00029151,239,271,246
TCONS_00031970,2,0,5
TCONS_00051662,460,865,619
TCONS_00023653,4,4,30
TCONS_00027805,209,181,230
TCONS_00031118,88,75,84
TCONS_00041863,3,0,0
TCONS_00061912,8,0,0
TCONS_00029972,34,38,67
TCONS_00057823,83,63,24
TCONS_00049979,18,26,50
TCONS_00018781,0,0,3
TCONS_00056142,243,187,251
TCONS_00003077,14,24,34
TCONS_00023743,22,41,43
TCONS_00006377,80,87,80
TCONS_00026106,366,278,346
TCONS_00059809,61,39,286
TCONS_00053839,249,0,260
TCONS_00059565,100,113,147
TCONS_00059602,5,43,77
TCONS_00011404,4,0,3
TCONS_00037726,3,28,6
TCONS_00052263,6,0,0
TCONS_00034765,16,9,24
TCONS_00005949,1,2,4
TCONS_00000372,103,68,122
TCONS_00001226,5506,3122,5244
TCONS_00007771,285,243,388
TCONS_00044230,1477,1347,1833
TCONS_00055399,18,19,62
TCONS_00055350,5,118,62
TCONS_00044854,26,402,400
TCONS_00037126,897,790,992
TCONS_00024970,289,136,360
TCONS_00036095,305,252,176
TCONS_00051459,0,0,0
TCONS_00006132,224,170,223
TCONS_00029130,1,0,0
TCONS_00062404,0,0,0
TCONS_00017382,9,10,14
TCONS_00028239,110,63,57
TCONS_00020980,16,11,0
TCONS_00037276,28,49,64
TCONS_00049147,25,21,31
TCONS_00018799,46,69,31
TCONS_00020576,627,569,620
TCONS_00029975,6,20,57
TCONS_00042110,0,0,0
TCONS_00028881,15,38,13
TCONS_00016071,73,0,202
TCONS_00009865,0,80,111
TCONS_00036809,257,345,399
TCONS_00023453,3,8,9
TCONS_00061500,3,11,10
TCONS_00010697,2210,2169,2485
TCONS_00008232,0,2,1
TCONS_00041629,164,103,290
TCONS_00040026,0,0,0
TCONS_00055987,8,10,0
TCONS_00008664,163,141,230
TCONS_00062476,0,3,0
TCONS_00006215,4,14,7
TCONS_00012017,0,37,127
TCONS_00011560,47,6,26
TCONS_00046841,29,28,22
TCONS_00029981,652,314,528
TCONS_00001016,30,20,36
TCONS_00002248,0,1,0
TCONS_00060792,0,0,8
